id|ret
30408|用 户 来 电 对 2 0 2 0 1 2 月 产 生 的 1 0 元 的 流 量 费 有 疑 义 ， 我 方 经 系 统 查 询 安 上 网 日 志 向 用 户 解 释 ， 用 户 不 认 可 ， 我 方 按 快 速 处 理 向 用 户 核 减 费 用 ， 用 户 不 认 可 要 求 核 实 原 因 ， 请 处 理 ， 谢 谢 。
30409|用 户 来 电 反 映 称 自 己 办 理 千 兆 宽 带 ， 我 方 告 知 用 户 宽 带 在 3 年 以 上 ， 可 以 办 理 千 兆 回 馈 活 动 ， 用 户 称 自 己 宽 带 在 3 年 以 上 ， 要 求 我 方 为 其 办 理 ， 我 方 告 知 用 户 办 理 时 需 先 预 存 1 0 0 0 元 ， 再 减 免 1 0 0 0 元 ， 用 户 不 认 可 ， 称 自 己 宽 带 在 3 年 之 前 是 可 以 办 理 的 ， 要 求 我 方 为 其 减 免 ， 请 处 理 谢 谢
30410|用 户 来 电 反 映 手 机 在 所 有 地 方 均 无 法 正 常 接 打 电 话 ， 提 示 音 为 ： 无 ， 查 询 用 户 手 机 状 态 正 常 ， 已 为 用 户 一 键 体 检 ， 无 效 ； 建 议 用 户 换 机 尝 试 ， 用 户 不 认 可 ， 要 求 投 诉 ， 请 尽 快 处 理 ， 谢 谢 。
30411|用 户 来 电 反 馈 ， 表 示 说 话 态 度 不 好 ， 不 专 业 ， 烦 请 后 台 处 理 ， 谢 谢 ！
30412|客 户 您 好 ， 您 投 诉 的 区 域 的 相 关 基 站 已 经 建 设 完 成 ， 目 前 正 在 对 设 备 紧 某 某 人 调 试 中 ， 希 望 您 能 耐 心 等 待 ， 感 谢 您 对 我 们 工 作 的 支 持 。 ;   投 诉 现 象 最 近 发 生 时 间 ： 一 直 信 号 不 好 ;
30413|用 户 来 电 反 映 对 号 码 办 理 的 5 G 升 级 包 2 9 元 1 0 g （ 次 月 生 效 ） 有 疑 义 ， 我 方 经 系 统 查 询 用 户 在 2 0 2 0 - 0 2 - 0 2   1 5 :   1 5 :   1 5   办 理 的 ， 用 户 称 自 己 没 有 办 理 过 ， 我 方 已 按 业 务 规 则 及 知 识 库 口 径 向 用 户 正 常 查 询 解 释 ， 用 户 对 此 强 烈 不 认 可 ， 要 求 上 报 反 馈 至 相 关 部 门 ， 请 处 理 ， 谢 谢 。
30414|* * * * * * * * 用 户 来 电 要 求 办 理 停 机 保 号 ， 我 方 查 询 用 户 套 餐 为 北 京 沃 派 校 园 套 餐 4 8 元 （ 优 化 版 ） ， 用 户 称 套 餐 内 包 含 3 0 0   分 钟 ， 我 方 查 询 未 查 询 到 相 关 记 录 ， 用 户 要 求 我 方 核 实 ， 请 处 理 ， 谢 谢 ！
30415|非 常 感 谢 您 向 我 们 提 供 这 些 宝 贵 信 息 ， 我 们 已 经 对 您 反 应 的 问 题 进 行 记 录 反 馈 ， 同 时 我 公 司 也 会 持 续 优 化 网 络 ， 建 议 您 留 意 以 后 的 使 用 情 况 ， 谢 谢 ！ ; 投 诉 现 象 最 近 发 生 时 间 ： 以 前 信 号 很 好 ， 最 近 信 号 不 好 ;
30416|用 户 来 电 反 映 称 自 己 办 理 的 宽 带 包 年 到 期 ， 我 方 查 询 到 用 户 的 宽 带 包 年 到 2 0 2 1 - 0 2 - 2 8   2 3 :   5 9 :   5 9   到 期 ， 用 户 称 自 己 办 理 的 包 年 到 期 最 后 一 个 月 是 包 年 到 期 最 后 一 个 月 ， 我 方 查 询 到 用 户 的 宽 带 包 年 到 2 0 2 1 - 0 1 - 2 8   2 3 :   5 9 :   5 9   到 期 ， 我 某 某 人 常 解 释 ， 用 户 强 烈 不 认 可 ， 称 自 己 办 理 的 包 年 到 期 最 后 一 个 月 是 包 年 到 期 最 后 一 个 月 ， 要 求 我 方 记 录 反 馈 并 核 实 处 理 ， 烦 请 处 理 ， 谢 谢 ！
30417|非 常 感 谢 您 向 我 们 提 供 这 些 宝 贵 信 息 ， 我 们 已 经 对 您 反 应 的 问 题 进 行 记 录 反 馈 ， 同 时 我 公 司 也 会 持 续 优 化 网 络 ， 建 议 您 留 意 以 后 的 使 用 情 况 ， 谢 谢 ！ ; 投 诉 现 象 最 近 发 生 时 间 ： 一 直 信 号 不 好 ;
30418|非 常 感 谢 您 向 我 们 提 供 这 些 宝 贵 信 息 ， 我 们 已 经 对 您 反 应 的 问 题 进 行 记 录 反 馈 ， 同 时 我 公 司 也 会 持 续 优 化 网 络 ， 建 议 您 留 意 以 后 的 使 用 情 况 ， 谢 谢 ！ ; 投 诉 现 象 最 近 发 生 时 间 ： 以 前 信 号 很 好 ， 最 近 信 号 不 好 ;
30419|* * * * * * * * 某 某 人 用 户 来 电 反 映 ， 针 对 1 月 产 生 的 5 0 元 的 流 量 费 有 质 疑 ， 称 是 老 人 在 使 用 ， 没 有 使 用 ， 已 按 移 动 用 户 上 网 流 量 明 细 正 常 解 释 ， 不 认 可 ， 称 与 实 际 使 用 不 符 ， 要 求 核 查 原 因 ， 反 映 强 烈 ， 请 尽 快 处 理 并 回 复 ， 谢 谢 。
30420|* * * * * * * * 某 某 人 用 户 来 电 对 1   月 份 产 生 的 9 4 . 2 3 元 流 量 费 不 认 可 ， 我 方 经 系 统 查 询 按 上 网 日 志 向 用 户 解 释 ， 用 户 不 认 可 ， 称 自 己 没 有 使 用 过 ， 考 虑 用 户 情 况 ， 我 方 承 诺 为 其 核 减 9 4 . 2 3 元 ， 同 时 告 知 一 次 性 处 理 ， 无 法 打 印 发 票 ， 3 - 5   工 作 日 到 账 ， 用 户 认 可 ， 我 方 报 结 束 语 挂 机
30421|客 户 来 电 反 映 无 法 接 收 到 短 信 ， 请 提 供 下 发 的 号 码 * * * * * * * * 以 及 时 间 9 :   0 0   左 右 ， 为 客 户 记 录 反 映 ， 客 户 的 诉 求 要 求 尽 快 处 理 谢 谢 *   *   *
30422|用 户 来 电 反 映 手 机 无 法 正 常 接 打 电 话 ， 我 方 经 系 统 查 询 用 户 手 机 号 码 状 态 正 常 ， 一 键 体 检 正 常 ， 用 户 表 示 之 前 反 映 过 此 问 题 ， 要 求 我 方 为 其 核 实 具 体 原 因 并 回 复 ， 请 处 理 谢 谢 ！
30423|用 户 来 电 称 自 己 没 有 去 过 河 北 ， 但 是 行 程 码 显 示 去 过 河 北 ， 用 户 称 自 己 只 在 北 京 ， 现 用 户 要 求 我 方 处 理 解 决 ， 请 核 实 处 理 ， 谢 谢 ！
30424|用 户 来 电 反 映 称 自 己 宽 带 办 理 撤 机 ， 我 方 查 询 用 户 账 户 余 额 6 6 8 . 6 3 元 ， 用 户 称 自 己 之 前 交 了 1 0 0 0 元 的 预 存 款 ， 我 方 查 询 用 户 账 户 余 额 6 6 8 . 6 3 元 ， 用 户 称 自 己 之 前 交 的 是 一 年 的 费 用 ， 我 方 查 询 用 户 账 户 余 额 6 6 8 . 6 3 元 ， 用 户 称 自 己 之 前 交 的 是 一 年 的 预 存 款 ， 我 方 查 询 用 户 余 额 还 有 6 6 8 . 6 3 元 的 预 存 款 ， 用 户 要 求 我 方 核 实 ， 请 处 理 ， 谢 谢
30425|用 户 来 电 反 映 自 己 号 码 办 理 了 联 通 秘 书 ， 但 是 自 己 没 有 办 理 过 ， 用 户 对 此 不 认 可 ， 要 求 我 方 核 实 处 理 ， 请 尽 快 处 理 ， 谢 谢 ！
30426|* * * * * * * * 用 户 来 电 反 映 ， 此 号 码 是 副 卡 ， 每 月 扣 费 1 5 0 0 元 ， 用 户 称 自 己 没 有 办 理 过 此 号 码 ， 已 按 业 务 规 则 解 释 ， 用 户 不 认 可 ， 称 自 己 没 有 办 理 过 ， 要 求 核 实 原 因 ， 请 尽 快 处 理 并 回 复 。
30427|客 户 来 电 反 映 无 法 接 收 到 短 信 ， 请 提 供 下 发 的 号 码 * * * * * * * * 以 及 时 间 2 0 2 1 . 2 .   1 0 :   上 午 9 点 ， 为 客 户 记 录 反 映 ， 客 户 的 诉 求 要 求 我 方 尽 快 处 理 ， 谢 谢 *   *   *
30428|用 户 来 电 称 自 己 在 2 0 2 0 1 1 月 查 询 自 己 的 出 境 漫 游 资 费 ， 但 是 用 户 称 自 己 手 机 都 没 有 出 过 境 外 ， 但 是 查 询 到 用 户 的 出 境 漫 游 资 费 显 示 有 出 境 漫 游 资 费 5 元 ， 用 户 对 此 不 认 可 ， 请 核 实 处 理 ， 谢 谢 。
30429|用 户 来 电 反 映 自 己 办 理 了 花 呗 金 融 分 期 合 约 ， 当 时 办 理 时 工 作 人 员 告 知 每 月 有 给 自 己 返 费 ， 但 是 现 在 自 己 没 有 收 到 返 费 的 话 费 红 包 ， 用 户 要 求 我 方 尽 快 核 实 处 理 此 问 题 ， 请 尽 快 核 实 处 理 谢 谢 ！
30430|客 户 来 电 反 映 无 法 接 收 到 短 信 ， 请 提 供 下 发 的 号 码 *   *   *   *   *   *   以 及 时 间 * * : * * : * * ， 为 客 户 记 录 反 映 ， 客 户 的 诉 求 *   *   *   *   北 京 市 海 淀 区 西 红 门
30431|非 常 感 谢 您 向 我 们 提 供 这 些 宝 贵 信 息 ， 我 们 已 经 对 您 反 应 的 问 题 进 行 记 录 反 馈 ， 同 时 我 公 司 也 会 持 续 优 化 网 络 ， 建 议 您 留 意 以 后 的 使 用 情 况 ， 谢 谢 ！ ; 投 诉 现 象 最 近 发 生 时 间 ： 以 前 信 号 很 好 ， 最 近 信 号 不 好 ;
30432|用 户 来 电 反 映 对 号 码 欠 费 有 疑 义 ， 我 方 按 照 缴 费 销 账 记 录 和 缴 费 销 账 记 录 向 用 户 解 释 ， 用 户 不 认 可 ， 称 自 己 办 理 的 是 包 年 的 宽 带 ， 为 什 么 会 有 欠 费 ， 我 方 查 询 用 户 在 2 0 2 1 - 0 1 月 有 缴 费 4 0 元 ， 用 户 称 自 己 在 2 0 2 1 - 0 1 月 有 交 费 4 1 元 ， 用 户 要 求 我 方 核 实 原 因 并 回 复 ， 请 处 理 ， 谢 谢
30433|* * * * * * * * ， 用 户 来 电 反 馈 此 号 在 1   月 份 来 电 更 改 套 餐 ， 但 本 月 未 收 到 更 改 套 餐 的 短 信 ， 导 致 1   月 份 产 生 流 量 费 ， 对 此 不 满 ， 要 求 我 方 处 理 解 决 此 事 ， 请 相 关 部 门 处 理 并 回 复 。
30434|用 户 来 电 反 映 手 机 无 法 发 送 短 信 ， 我 方 经 系 统 查 询 短 信 收 发 功 能 正 常 ， 用 户 不 认 可 ， 要 求 我 方 核 实 原 因 并 回 复 ， 请 处 理 ， 谢 谢
30435|用 户 来 电 反 映 号 码 无 法 使 用 ， 我 方 经 系 统 查 询 为 局 方 停 机 （ 疑 似 骚 扰 停 机 （ 标 记 ） ） ， 按 照 知 识 库 口 径 向 用 户 正 常 解 释 ， 用 户 强 烈 不 认 可 ， 称 自 己 人 在 外 地 ， 近 期 不 方 便 回 北 京 ， 要 求 我 方 协 助 开 机 ， 请 处 理 谢 谢 。
30436|用 户 来 电 反 映 自 己 去 营 业 厅 办 理 副 卡 业 务 ， 用 户 称 自 己 去 营 业 厅 咨 询 营 业 厅 告 知 自 己 无 法 办 理 ， 用 户 称 自 己 去 营 业 厅 告 知 自 己 无 法 办 理 ， 用 户 称 自 己 不 方 便 去 营 业 厅 ， 用 户 称 自 己 不 方 便 去 营 业 厅 ， 用 户 要 求 我 方 为 其 协 助 办 理 ， 请 处 理 ， 谢 谢 ！
30437|非 常 感 谢 您 向 我 们 提 供 这 些 宝 贵 信 息 ， 我 们 已 经 对 您 反 应 的 问 题 进 行 记 录 反 馈 ， 同 时 我 公 司 也 会 持 续 优 化 网 络 ， 建 议 您 留 意 以 后 的 使 用 情 况 ， 谢 谢 ！ ; 投 诉 现 象 最 近 发 生 时 间 ： 以 前 信 号 很 好 ， 最 近 信 号 不 好 ;
30438|用 户 来 电 反 映 对 号 码 流 量 达 到 1 0 0 g   关 闭 上 网 功 能 有 疑 义 ， 我 方 按 照 移 动 上 网 日 志 正 常 向 用 户 解 释 ， 用 户 不 认 可 ， 称 自 己 没 有 打 开 过 流 量 功 能 ， 要 求 我 方 核 实 原 因 并 回 复 ， 请 处 理 ， 谢 谢
30439|用 户 来 电 称 自 己 没 有 办 理 过 北 京 花 呗 金 融 购 机 合 约 2 4 个 月 预 存 0 元 分 期 1 0 0 0 元 购 机 款 - 全 家 福 1 6 6 元 档 专 属 ， 我 方 已 向 用 户 正 常 解 释 ， 用 户 对 此 不 认 可 ， 称 自 己 没 有 办 理 过 ， 要 求 我 方 为 其 上 报 反 馈 并 核 实 处 理 ， 烦 请 处 理 ， 谢 谢 。
30440|用 户 来 电 反 映 手 机 无 法 查 询 到 行 程 ， 我 方 建 议 用 户 稍 后 再 试 ， 用 户 不 认 可 ， 要 求 我 方 记 录 反 馈 核 实 原 因 ， 请 处 理 谢 谢 ！
30441|非 常 感 谢 您 向 我 们 提 供 这 些 宝 贵 信 息 ， 我 们 已 经 对 您 反 应 的 问 题 进 行 记 录 反 馈 ， 同 时 我 公 司 也 会 持 续 优 化 网 络 ， 建 议 您 留 意 以 后 的 使 用 情 况 ， 谢 谢 ！ ; 投 诉 现 象 最 近 发 生 时 间 ： 以 前 信 号 很 好 ， 最 近 信 号 不 好 ;
30442|用 户 再 次 来 电 反 映 前 期 问 题 ， 详 见 工 单 t s * * * * * * * * ， 用 户 称 自 己 没 有 接 到 我 方 的 电 话 ， 要 求 我 方 再 次 回 电 ， 请 处 理 ， 谢 谢 ！
30443|用 户 再 次 来 电 反 映 此 问 题 ， 详 见 前 期 工 单 流 水 ： t s * * * * * * * * ， 用 户 称 自 己 的 套 餐 还 是 无 法 正 常 使 用 ， 用 户 要 求 我 方 再 次 反 馈 ， 请 核 实 处 理 ， 谢 谢 ！
30444|用 户 来 电 反 馈 ， 称 接 到 我 方 外 呼 电 话 办 理 了 5 G 升 级 包 ， 用 户 称 当 时 告 知 用 户 可 以 给 用 户 换 个 猫 ， 用 户 称 没 有 更 换 过 ， 用 户 要 求 我 方 为 其 更 换 ， 烦 请 后 台 处 理 ， 谢 谢 ！
30445|用 户 来 电 反 映 自 己 在 2 0 2 0 - 1 2 - 2 4   通 过 北 京 花 呗 金 融 合 约 （ 社 会 渠 道 2 4 个 月 畅 爽 冰 激 凌 1 5 9 元 ） 2 0 2 1 - 0 1 - 0 1   0 0 :   0 0 :   0 0   2 0 2 1 - 0 1 - 3 1   2 3 :   5 9 :   5 9 ， 办 理 了 北 京 花 呗 金 融 合 约 （ 社 会 渠 道 2 4 个 月 畅 爽 冰 激 凌 1 5 9 元 ） ， 用 户 称 自 己 当 时 办 理 的 时 候 告 知 自 己 可 以 免 费 领 取 耳 机 ， 但 是 现 在 查 询 不 到 ， 我 方 已 向 用 户 正 常 解 释 ， 用 户 对 此 强 烈 不 认 可 ， 要 求 我 方 为 其 上 报 处 理 ， 烦 请 处 理 ， 谢 谢 ！
30446|客 户 来 电 反 映 无 法 接 收 到 短 信 ， 请 提 供 下 发 的 号 码 *   *   *   *   *   *   以 及 时 间 * * : * * : * * ， 为 客 户 记 录 反 映 ， 客 户 的 诉 求 *   *   *   *
30447|* * * * * * * * 用 户 来 电 反 映 ， 1 月 2 9 日 收 到 短 信 提 示 有 欠 费 1 9 . 6 0 元 ， 称 自 己 是 5 星 用 户 ， 已 按 交 费 日 志 解 释 ， 用 户 不 认 可 ， 称 自 己 是 5 星 用 户 ， 请 尽 快 处 理 并 回 复 。
30448|* * * * * * * * 某 某 人 用 户 来 电 反 映 ， 此 号 码 在 北 京 市 西 城 区 长 褂 营 业 厅 ， 称 办 理 的 是 自 助 终 端 机 ， 现 用 户 称 自 己 在 营 业 厅 办 理 业 务 ， 工 作 人 员 也 不 给 取 消 了 ， 对 此 不 满 ， 称 自 己 是 联 通 的 工 作 人 员 ， 要 求 投 诉 ， 烦 请 核 实 并 回 复 ， 谢 谢 ！
30449|用 户 来 电 反 映 自 己 的 手 机 号 码 欠 费 停 机 了 ， 我 方 查 询 用 户 的 账 户 余 额 为 1 2 7 2 . 0 0 ， 我 方 按 照 实 时 月 结 账 单 及 缴 费 销 账 向 用 户 解 释 ， 用 户 不 认 可 ， 用 户 称 自 己 的 账 户 余 额 为 1 2 7 2 . 0 0 ， 要 求 我 方 为 其 退 费 ， 请 处 理 ， 谢 谢 ！
30450|用 户 来 电 称 自 己 的 手 机 号 码 的 流 量 已 经 使 用 了 1 3 5   多 个 g ， 但 是 自 己 查 询 到 自 己 的 流 量 使 用 明 细 了 ， 我 方 按 照 上 网 日 志 给 用 户 解 释 ， 用 户 不 认 可 ， 要 求 我 方 记 录 反 馈 ， 烦 请 处 理 ， 谢 谢 。
30451|* * * * * * * * ， 现 用 户 来 电 反 映 称 此 号 码 在 *   *   *   不 好 ， 要 求 安 装 信 号 放 大 器 ， 称 之 前 反 馈 过 此 问 题 ， 但 一 直 没 有 人 联 系 ， 现 用 户 非 常 着 急 ， 强 烈 要 求 我 方 给 其 安 装 ， 请 核 实 后 尽 快 回 复 。 联 电 ： * * * * * * * *
30452|用 户 来 电 反 映 对 2 0 2 0 年 1 2   月 份 产 生 的 0 . 3 元 流 量 费 用 存 在 疑 义 ， 按 移 动 上 网 日 志 向 用 户 正 常 解 释 ， 用 户 不 认 可 ， 我 方 按 照 快 速 流 程 核 减 费 用 ， 用 户 仍 不 认 可 ， 强 烈 要 求 我 方 查 询 具 体 原 因 ， 请 处 理 并 回 复 ， 谢 谢 ！
30453|用 户 来 电 反 映 对 2 0 2 1 0 1   月 份 产 生 的 通 话 费 用 不 认 可 ， 我 方 按 照 用 户 上 网 日 志 查 询 解 释 ， 用 户 不 认 可 ， 要 求 我 方 记 录 反 馈 核 实 原 因 ， 请 处 理 谢 谢 ！
30454|* * * * * * * * 某 某 人 ， 此 号 码 无 法 接 听 电 话 ， 详 见 ： 工 单 流 水 号 ： t s * * * * * * * * （ 完 成 ） ， 用 户 称 此 号 码 无 法 接 听 电 话 ， 用 户 要 求 核 实 原 因 并 回 复 谢 谢 ！
30455|用 户 来 电 称 此 号 码 * * * * * * * * 要 更 改 为 之 前 使 用 的 号 码 ， 我 某 某 人 常 解 释 ， 用 户 强 烈 不 认 可 ， 称 自 己 身 份 证 名 下 也 是 自 己 使 用 ， 要 求 我 方 核 实 处 理 ， 请 处 理 ， 谢 谢
30456|* * * * * * * * 某 某 人 用 户 来 电 对 1   月 份 产 生 的 2 0 元 流 量 费 不 认 可 ， 我 方 经 系 统 查 询 按 上 网 日 志 向 用 户 解 释 ， 用 户 不 认 可 ， 称 自 己 没 有 使 用 过 ， 考 虑 用 户 情 况 ， 我 方 承 诺 为 其 核 减 2 0 元 ， 同 时 告 知 一 次 性 处 理 ， 无 法 打 印 发 票 ， 3 - 5   工 作 日 到 账 ， 用 户 认 可 ， 我 方 报 结 束 语 挂 机
30457|* * * * * * * * 某 某 人 用 户 来 电 反 映 ， 在 2 0 2 0 - 0 1 - 1 8   1 5 :   1 5 :   1 5   开 通 了 沃 助 理 功 能 ， 但 是 用 户 称 没 有 接 到 短 信 提 醒 ， 已 按 业 务 规 则 向 用 户 解 释 ， 用 户 不 认 可 ， 称 自 己 已 经 设 置 了 漏 话 提 醒 ， 要 求 核 实 回 复 谢 谢 ！
30458|用 户 来 电 反 映 手 机 号 码 无 法 使 用 2 g   网 络 ， 我 方 经 系 统 查 询 用 户 号 码 状 态 正 常 ， 建 议 用 户 换 机 换 卡 尝 试 ， 用 户 不 认 可 ， 请 核 实 原 因 并 回 电 用 户 ， 请 处 理 ， 谢 谢 ！
30459|用 户 来 电 称 自 己 要 查 询 2 0 2 0 年 的 通 话 详 单 ， 我 方 告 知 用 户 只 能 通 过 手 机 营 业 厅 或 者 联 通 线 下 自 有 营 业 厅 查 看 ， 用 户 不 认 可 ， 称 自 己 没 有 去 过 ， 要 求 我 方 核 实 并 回 复 ， 请 处 理 ， 谢 谢 ！
30460|非 常 感 谢 您 向 我 们 提 供 这 些 宝 贵 信 息 ， 我 们 已 经 对 您 反 应 的 问 题 进 行 记 录 反 馈 ， 同 时 我 公 司 也 会 持 续 优 化 网 络 ， 建 议 您 留 意 以 后 的 使 用 情 况 ， 谢 谢 ！ ; 投 诉 现 象 最 近 发 生 时 间 ： 以 前 信 号 很 好 ， 最 近 信 号 不 好 ;
30461|非 常 感 谢 您 向 我 们 提 供 这 些 宝 贵 信 息 ， 我 们 已 经 对 您 反 应 的 问 题 进 行 记 录 反 馈 ， 同 时 我 公 司 也 会 持 续 优 化 网 络 ， 建 议 您 留 意 以 后 的 使 用 情 况 ， 谢 谢 ！ ; 投 诉 现 象 最 近 发 生 时 间 ： 一 直 信 号 不 好 ;
30462|客 户 您 好 ！ 您 反 映 的 问 题 我 们 已 经 记 录 。 您 投 诉 的 区 域 ， 已 有 基 站 建 设 计 划 ， 我 们 正 在 获 取 资 源 ， 因 涉 及 在 别 人 地 方 上 加 资 源 首 先 要 得 到 当 地 居 民 （ 或 业 主 ） 、 物 业 的 允 许 ,   目 前 方 案 正 在 制 定 ， 仍 需 一 段 时 间 才 能 开 工 建 设 ， 希 望 您 能 耐 心 等 待 。 如 果 上 述 资 源 全 部 协 调 顺 利 ， 最 长 需 要 三 个 月 才 能 完 成 建 站 ， 如 果 您 有 什 么 物 业 关 系 ， 能 够 加 快 相 关 资 源 协 调 力 度 ， 也 希 望 您 拨 打 1 0 1 3 9 和 我 们 联 系 ， 我 们 自 身 也 会 加 大 协 调 力 度 ， 尽 早 解 决 您 反 映 的 问 题 。 ;   投 诉 现 象 最 近 发 生 时 间 ： 一 直 信 号 不 好 ;
30463|用 户 来 电 反 馈 自 己 号 码 * * * * * * * * 在 查 询 1 4 天 行 程 时 一 直 未 更 新 ， 我 方 已 向 用 户 正 常 解 释 ， 用 户 强 烈 不 认 可 ， 要 求 我 方 为 其 上 报 反 馈 并 核 实 处 理 ， 烦 请 处 理 ， 谢 谢 ！
30464|用 户 来 电 反 映 ： 用 户 号 码 流 量 超 出 产 生 费 用 1 2 0 元 ， 我 方 已 经 向 用 户 按 照 上 网 日 志 正 常 解 释 ， 用 户 强 烈 不 认 可 ， 我 方 经 核 实 号 码 为 首 次 来 电 反 馈 流 量 问 题 ， 我 方 通 过 服 务 角 度 为 用 户 进 行 减 免 其 费 用 1 2 0 元 ， 用 户 承 担 6 0 元 ， 用 户 认 可 ， 烦 请 相 关 人 员 为 其 核 实 处 理 ， 谢 谢 ！
30465|客 户 来 电 反 映 无 法 接 收 到 短 信 ， 请 提 供 下 发 的 号 码 *   *   *   *   *   *   以 及 时 间 * * : * * : * * ， 为 客 户 记 录 反 映 ， 客 户 的 诉 求 *   *   *   *
30466|用 户 来 电 反 映 自 己 手 机 号 码 每 天 要 收 到 1 0 0 1 0 的 短 信 通 知 ， 用 户 称 自 己 每 天 都 会 收 到 2 0 - 2 0 条 短 信 ， 用 户 称 自 己 没 有 发 送 过 ， 要 求 我 方 核 实 原 因 ， 请 处 理 ， 谢 谢
30467|* * * * * * * * 用 户 来 电 反 映 ： 称 没 有 办 理 过 腾 讯 v i p 2 5 元 包 月 ， 要 求 退 费 ， 请 核 实 处 理 并 回 复 ， 谢 谢 ！
30468|用 户 来 电 反 映 自 己 在 手 机 营 业 厅 办 理 销 户 ， 提 示 自 己 不 方 便 到 营 业 厅 ， 用 户 称 自 己 联 系 人 工 ， 客 服 告 知 自 己 不 方 便 到 营 业 厅 ， 要 求 我 方 协 助 办 理 销 户 ， 请 处 理 谢 谢 ！
30469|非 常 感 谢 您 向 我 们 提 供 这 些 宝 贵 信 息 ， 我 们 已 经 对 您 反 应 的 问 题 进 行 记 录 反 馈 ， 同 时 我 公 司 也 会 持 续 优 化 网 络 ， 建 议 您 留 意 以 后 的 使 用 情 况 ， 谢 谢 ！ ; 投 诉 现 象 最 近 发 生 时 间 ： 以 前 信 号 很 好 ， 最 近 信 号 不 好 ;
30470|用 户 再 次 来 电 反 映 之 前 问 题 ， 详 见 工 单 t s * * * * * * * * ， 用 户 表 示 没 有 得 到 满 意 的 结 果 ， 要 求 再 次 回 电 ， 烦 请 处 理 谢 谢
30471|用 户 再 次 来 电 反 映 号 码 被 停 机 的 问 题 ， 前 期 工 单 ： t s * * * * * * * * ， 用 户 称 自 己 通 过 手 厅 办 理 实 名 补 登 记 ， 但 是 用 户 称 自 己 使 用 不 了 ， 用 户 称 自 己 在 营 业 厅 办 理 时 提 示 不 支 持 ， 用 户 对 此 不 认 可 ， 用 户 要 求 我 方 核 实 ， 请 处 理 ， 谢 谢 ！
30472|* * * * * * * * 用 户 来 电 反 映 自 己 拨 打 1 0 0 1 0 的 时 候 手 机 没 有 信 号 ， 用 户 称 自 己 没 有 信 号 ， 我 方 建 议 用 户 重 启 手 机 ， 用 户 不 认 可 ， 称 自 己 多 次 尝 试 ， 都 是 没 有 信 号 ， 请 尽 快 核 实 处 理 ， 谢 谢
30473|用 户 来 电 反 映 对 2 0 2 1 0 1   月 份 产 生 的 1 0 元 流 量 费 用 存 在 疑 义 ， 按 移 动 上 网 日 志 向 用 户 正 常 解 释 ， 用 户 不 认 可 ， 我 方 按 照 快 速 流 程 核 减 费 用 ， 用 户 仍 不 认 可 ， 强 烈 要 求 我 方 查 询 具 体 原 因 ， 请 处 理 并 回 复 ， 谢 谢 ！
30474|用 户 来 电 反 映 自 己 手 机 号 码 上 网 功 能 没 有 关 闭 ， 我 方 通 过 系 统 查 询 该 号 码 上 网 功 能 并 未 关 闭 ， 正 常 向 用 户 解 释 ， 用 户 不 认 可 ， 要 求 我 方 核 实 原 因 并 回 复 ， 请 处 理 ， 谢 谢
30475|用 户 来 电 称 自 己 的 号 码 流 量 已 经 快 使 用 完 了 ， 用 户 称 自 己 的 号 码 流 量 已 经 快 使 用 完 了 ， 用 户 称 自 己 的 号 码 流 量 使 用 太 快 了 ， 用 户 要 求 我 方 给 核 实 尽 快 处 理
30476|* * * * * * * * 用 户 来 电 反 映 ， 本 月 产 生 的 香 港 数 据 漫 游 费 1 . 0 0 元 ， 称 没 有 去 过 香 港 ， 已 按 移 动 上 网 日 志 解 释 ， 用 户 不 认 可 ， 经 查 询 有 减 免 记 录 ， 请 尽 快 处 理 并 回 复 。
30477|用 户 来 电 反 映 号 码 在 2 0 2 0 - 1 1 - 3 0 号 办 理 了 北 京 承 诺 通 信 费 3 9 元 档 国 内 流 量 包 （ 5 G b ） ， 用 户 称 当 时 办 理 时 我 方 承 诺 给 用 户 补 收 了 用 户 2 0 元 话 费 ， 用 户 称 当 时 我 方 告 知 用 户 补 收 了 用 户 2 0 元 话 费 ， 用 户 对 此 不 认 可 ， 用 户 称 我 方 告 知 用 户 补 收 了 5 0 元 话 费 ， 用 户 要 求 我 方 核 实 原 因 ， 请 处 理 ， 谢 谢 ！
30478|用 户 来 电 称 * * * * * * * * 号 码 在 营 业 厅 办 理 的 携 号 转 网 业 务 ， 营 业 厅 人 员 告 知 在 1 1 点 之 后 就 可 以 使 用 ， 但 是 用 户 称 在 营 业 厅 办 理 的 时 候 营 业 厅 人 员 告 知 在 1 1 点 之 后 就 可 以 使 用 ， 用 户 称 在 营 业 厅 办 理 的 时 候 营 业 厅 人 员 告 知 在 1 1 点 之 后 就 可 以 使 用 ， 用 户 称 在 营 业 厅 办 理 的 时 候 营 业 厅 人 员 告 知 在 1 1 点 之 后 就 可 以 使 用 ， 用 户 称 在 营 业 厅 办 理 的 时 候 营 业 厅 人 员 告 知 在 1 1 点 之 后 就 可 以 使 用 ， 用 户 称 在 营 业 厅 办 理 的 时 候 营 业 厅 人 员 告 知 在 1 1 点 之 后 就 可 以 使 用 ， 用 户 称 在 营 业 厅 办 理 的 时 候 营 业 厅 人 员 告 知 1 1 点 之 后 就 可 以 使 用 ， 用 户 称 营 业 厅 人 员 告 知 1 1 点 之 后 就
