id|ret
31713|用户来电对202102 月份产生的28.35元流量费不认可，我方经系统查询安上网日志向用户解释，用户不认可，称自己没有使用过，考虑用户情况，我方承诺为其核减28.35元，同时告知一次性处理，无法打印发票，3-5 工作日到账，用户认可，我方报结束语挂机
31714|用户来电反映手机号码无法使用，我方经系统查询为局方停机，停机原因骚扰关停pt01（逾期追债），按照口径向用户正常解释，用户不认可，称自己不在北京，无法到北京营业厅办理，要求我方协助用户办理复机，请处理谢谢。
31715|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：一直信号不好;
31716|********某某人，用户来电反映称今天去营业厅办理挂失，营业厅人员告知用户5月自动销户，用户称自己不在北京，要求投诉，烦请核实并回复，谢谢！
31717|********用户来电反映，现在在房山，在房山镇，用户称自己没有去过河北，但是自己查询行程卡时显示去过河北，用户称自己没有去过，要求我方核实原因，请尽快处理并回复。
31718|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：一直信号不好;
31719|用户来电反映对2 月份产生的7.83元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，我方按照快速流程核减费用，用户仍不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
31720|用户再次来电反映之前流量费问题，详见工单：ts********，我方按照之前工单笔记向用户解释：联系用户，告知用户有流量费超出，用户不认可，称短信提醒不及时，要求我方核实原因并回复，请处理，谢谢
31721|用户来电反映自己在2020-11-04 来电要求我方为其取消语音包10元包月（沃音乐），我方查询到2020-11-04 取消的，用户称自己没有办理过，要求我方核实处理，请处理，谢谢！
31722|用户来电对202102 月份产生的179.82元流量费不认可，我方经系统查询安上网日志向用户解释，用户不认可，称自己没有使用过，考虑用户情况，我方承诺为其核减179.82元，同时告知一次性处理，无法打印发票，3-5 工作日到账，用户认可，我方报结束语挂机
31723|您好，您反映的问题我们已经记录，由于周边基站出现故障，导致该地址周边信号覆盖较差，我公司已安排进行故障处理。”（如用户强烈不认可解答的时限，则解答为因该问题解决涉及到较多客观原因，非我公司可控，完成时间初步估计以“失效时间”字段内容为准）。; 投诉现象最近发生时间：以前信号很好，最近信号不好;
31724|客户办理日期：办理渠道（选择手厅/短信）：客户诉求：客户态度（解释认可/解释不认可）：备注：解释认可的选择工单办结，对于不认可的选择工单提交。
31725|用户来电反映手机在所有地方均无法正常接打电话，查询用户手机状态正常，建议用户换机尝试，用户不认可，要求投诉，请尽快处理，谢谢。
31726|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：一直信号不好;
31727|********用户来电反映，今天到北京联通北京客服咨询业务，称今天到北京客服办理业务，营业厅人员没有给用户办理业务，用户称今天到北京客服办理业务，用户称没有给用户办理，用户要求投诉，称没有给用户办理业务，要求我方处理解决，请尽快处理并回复。
31728|用户来电反映自己号码欠费，我方查询用户号码账单显示有往年历史欠费，用户对此不认可，称自己没有出现过，要求我方尽快核实原因，请处理，谢谢！
31729|用户来电称此号码********在2020-12-06 12: 14: 04 通过河北凯罗尔信息技术有限公司网站（2i）办理的29元10g大流量权益包（立即生效），用户称自己没有办理过，要求我方核实处理，请处理，谢谢
31730|用户来电对202012月产生的10元的流量费有疑义，我方经系统查询安上网日志向用户解释，用户不认可，用户称自己没有使用过，考虑用户情况，我方承诺为其核减10元，同时告知一次性处理，无法打印发票，3-5 工作日到账，用户认可，我方报结束语挂机
31731|用户来电对202101 月份产生的15元流量费不认可，我方经系统查询安上网日志向用户解释，用户不认可，称自己没有使用过，考虑用户情况，我方承诺为其核减15元，同时告知一次性处理，无法打印发票，3-5 工作日到账，用户认可，我方报结束语挂机
31732|用户来电反映对1 月份产生的10元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，我方按照快速流程核减费用，用户仍不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
31733|客户来电反映对于自己办理的是5g超级会员（黄金版）次月生效业务有疑义，我某某人常按照业务政策解释并建议其查询下套餐内容，客户不认可，要求尽快核实处理，请协助谢谢
31734|********某某人用户对此号码2021年1 月份超出的流量费用不认可，用户称此号码并未使用这么多流量，已按上网日志解释，用户称并未使用这么多，并且已按下发短信日志解释，用户称也未收到任何短信提示，所以对产生的流量费用不认可，出于服务角度，针对1 月份产生的66.55元费用给其核减，用户认可，如请您关注后续使用情况，今后如果再次发生同类问题将不再做核减处理。我们将在3个工作日内完成费用处理，处理完毕后，我们将以短信的方式通知您。
31735|用户来电反映前期问题，详见工单：ts********，用户称自己没有处理，要求我方尽快处理，请处理，谢谢！
31736|用户来电反映对202102 月份产生的0.2元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，我方按照快速流程核减费用，用户仍不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
31737|用户来电反映拨打人工客服打不进来，我方建议用户稍后再试，用户不认可，要求我方反馈，请处理，谢谢！
31738|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：以前信号很好，最近信号不好;
31739|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：以前信号很好，最近信号不好;
31740|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：一直信号不好;
31741|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：一直信号不好;
31742|用户来电反映自己的手机号码现在要办理校园套餐，我方查询到用户的套餐是北京沃派校园套餐77元（优化版），用户称当时办理时我方工作人员告知用户可以办理，我方查询到用户的套餐是北京沃派校园套餐77元（优化版），用户称当时办理时我方工作人员告知用户可以办理，我方查询到用户的套餐是北京沃派校园套餐77元（优化版），用户称当时办理时我方工作人员告知用户可以办理，我方查询到用户的套餐是北京沃派校园套餐77元（优化版），用户称当时办理时我方工作人员告知用户可以办理，我某某人常解释，用户不认可，
31743|********用户来电反映：称手机上办理不了销号业务，已建议用户换个时间段再试一下，用户称换了时间段还是不行，请核实处理并回复，谢谢！
31744|用户来电反映自己办理的副卡，副卡********，当时办理时我方人员没有说明首字段内容，用户要求我方核实首字段内容，请处理，谢谢！
31745|客户办理日期：办理渠道（选择手厅/短信）：客户诉求：客户态度（解释认可/解释不认可）：备注：解释认可的选择工单办结，对于不认可的选择工单提交。
31746|用户再次来电反映号码被关停问题，详见工单ts********，我方按照前期处理意见正常向用户解释，用户不认可，要求我方上报核实，请处理，谢谢
31747|用户来电称自己的手机流量已经限速了，但是还是产生了流量费用，我方已向用户正常解释，用户对此不认可，要求我方上报反馈，请处理，谢谢！
31748|客户来电反映无法接收到短信，请提供下发的号码* * * * * * 以及时间**:**:**，为客户记录反映，客户的诉求* * * *
31749|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：一直信号不好;
31750|用户来电反映自己手机流量使用完了，我方查询用户已经使用完了，用户表示自己没有使用这么多流量，对此不认可，要求我方核实，请处理谢谢！
31751|********用户来电反映，称本月使用国际长途流量，但拨打国际电话时，拨打的是国际长途，用户称自己没有使用过，要求投诉，已按移动记录解释，用户不认可，称我方计费有问题，要求投诉，请尽快处理并回复。
31752|* 机主是否为单位名称：机主非单位名称* 费用争议账期（如201901）：202001* 费用争议金额（请输入金额）：180.90* 客户针对流量费争议点：未使用产生扣费* 是否要求调减费用：调减费用* 客户同意承担缴纳的金额（请输入金额）：0* 客服代表承诺调减金额：未谈费用* 客服代表承诺调减账期：未谈账期* 投诉历史：未调减过费用* 使用注意事项及到账时间提示：未提示用户来电反映：用户号码流量超出产生费用180.90元，我方已经向用户按照上网
31753|********某某人用户对此号码2021年1 月份超出的流量费用不认可，用户称此号码并未使用这么多流量，已按上网日志解释，用户称并未使用这么多，并且已按下发短信日志解释，用户称也未收到任何短信提示，所以对产生的流量费用不认可，出于服务角度，针对1 月份产生的41.85元费用给其核减，用户认可，如请您关注后续使用情况，今后如果再次发生同类问题将不再做核减处理。我们将在3个工作日内完成费用处理，处理完毕后，我们将以短信的方式通知您。
31754|用户来电反馈，称自己在2020-12-16 办理了宽带续费，用户称自己没有收到，用户要求我方核实原因，烦请后台处理，谢谢！
31755|用户来电反映称自己主副卡号码********和********一直在无线下使用流量，但用户称自己一直在wifi上使用流量，对此不认可，要求我方核实处理，烦请处理，谢谢
31756|用户来电称，对202008-202101月产生的手机上网流量费不认可，我方已向用户正常解释，用户强烈不认可，我方经核实号码为首次来电反馈流量问题，我方通过服务角度为用户进行减免其费用14元，用户认可，烦请后台人员处理，谢谢
31757|用户来电称自己办理的宽带，称当时办理的时候告知用户是一年以后会收取20元的租费，我方查询到用户办理的是全家福套餐，用户称自己办理的是千兆宽带，我方查询到用户办理的是全家福套餐，用户称自己办理的是全家福套餐，用户称自己办理的是全家福套餐，我方查询到用户办理的是全家福套餐，用户称自己办理的是全家福套餐，用户称自己办理的是全家福套餐，我方查询到用户办理的是全家福套餐，用户称自己办理的是全家福套餐，用户称自己办理的是全家福套餐，用户称自己办理的是全家福套餐，用户称自己办理的是
31758|用户来电反映对号码欠费不认可，我方经系统查询用户缴费记录，按照缴费销账记录解释，用户不认可，称自己缴费时没有告知自己有欠费，现用户要求我方核实原因并回电请处理谢谢！
31759|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：以前信号很好，最近信号不好;
31760|客户来电反映无法接收到短信，请提供下发的号码* * * * * * 以及时间**:**:**，为客户记录反映，客户的诉求* * * *
31761|用户来电对号码欠费-105.00不认可，称自己缴费一年，为什么会欠费-105.00，我方按照缴费销账记录和月结实时账单向用户解释，用户不认可，要求我方核实处理并回复，请尽快处理，谢谢！
31762|用户来电反映对202101 月份产生的94.60元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，我方按照快速流程核减费用，用户仍不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
31763|用户来电反映宽带续费问题，我方查询到用户办理的宽带续费了，用户称在2020年12 月份新装宽带，用户称在2020年11 月份新装宽带，用户称没有给用户打电话，也没有给用户打电话，用户要求我方核实原因并回复，请处理谢谢！
31764|用户来电要求投诉领导，用户称自己的地址是北京，用户要求我方反馈，请尽快处理谢谢！
31765|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：以前信号很好，最近信号不好;
31766|用户来电反映对202101 月份产生的10元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，称自己没有使用这么多，我方按照快速流程核减费用，用户仍不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
31767|用户来电反映手机在所有地方均无法连接网络，查询用户手机状态正常，已为用户一键体检，无效；建议用户换机尝试，用户不认可，要求投诉，请尽快处理，谢谢。！
31768|********用户来电反映，无法查询行程大数据，发送短信cxmyd# 对应身份证后4位，回复后无法获取，请尽快处理并回复。
31769|用户来电反映称自己没有去过河北保定，但行程卡上显示去过河北保定，用户要求我方核实原因，请处理，谢谢！
31770|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：以前信号很好，最近信号不好;
31771|用户来电反馈，称接到我方电话，为用户办理了北京沃派校园套餐77元（优化版）折扣合约，用户称当时告知用户办理成功后，每月有50g 流量，但是经系统查询用户套餐内包含50g 流量，用户对此强烈不认可，烦请后台处理，谢谢！
31772|用户来电对12 月份产生的176.04元流量费不认可，我方经系统查询按上网日志向用户解释，用户不认可，称自己没有使用过，考虑用户情况，我方承诺为其核减177.04元，同时告知一次性处理，无法打印发票，3-5 工作日到账，用户认可，我方报结束语挂机
31773|用户来电反映对本月产生的10元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，我方按照快速流程核减费用，用户仍不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
31774|您好，您反映的问题我们已经记录，由于周边基站出现故障，导致该地址周边信号覆盖较差，我公司已安排进行故障处理。”（如用户强烈不认可解答的时限，则解答为因该问题解决涉及到较多客观原因，非我公司可控，完成时间初步估计以“失效时间”字段内容为准）。; 投诉现象最近发生时间：以前信号很好，最近信号不好;
31775|用户来电反映前期问题，详见工单：ts********，用户称之前我方人员回复用户的问题，用户称自己已经把积分退了，但是还是没有得到有效的退还，用户要求我方尽快给其发送短信，请处理，谢谢
31776|用户来电反映自己办理金融购机合约，办理了金融购机合约，每个月需要开具手机月结发票，我方经系统查询用户办理的金融购机合约，在2021-01-01 00: 00: 00 结束时间为2021-01-31 23: 59: 59，我方按照知识库向用户解释，用户不认可，用户称自己办理金融购机合约，办理的时候没有说明开具手机月结发票，用户要求我方核实原因并回复，请处理，谢谢
31777|用户来电反映手机号码无法接收到短信，我方经系统查询用户号码状态正常，向用户正常解释，用户不认可，称自己激活的是移动号码，激活时移动号码让用户联系联通，用户要求我方核实原因并回复，请处理，谢谢
31778|您好，您反映的问题我们已经记录，由于物业问题引发合同到期，导致基站拆除，周边信号覆盖较差，我公司已提出相应的解决方案，会争取尽快解决，请您继续留意使用情况。（如用户询问时限，可告知：因涉及到较多客观原因，暂时无法确认完工及开通时间，但是请您放心，我司有专门的技术部门进行后续跟踪处理。如用户强烈不认可并追问时限，可按gis 信息中预计完成时间告知用户，因该问题解决涉及到较多客观原因，非我公司可控，完成时间可能会提前或滞后，但是请您放心，我公司会有
31779|********用户来电反映，本月使用9元10g 今日头条后向通用全国流量，称使用抖音并未免流，使用的是通用流量，已按移动上网日志解释，用户不认可，称使用抖音不免流，经查询使用的是今日头条，用户称使用抖音不免流，要求核实原因，请尽快处理并回复。
31780|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：一直信号不好;
31781|用户来电反映称当时办理宽带时，宽带人员并未告知用户套餐是按天收费的，但现在查询到用户手机号码是按天收费的，用户对此不认可，要求我方核实原因，请处理谢谢。
31782|用户来电反映手机在所有地方均无法连接网络，查询用户手机状态正常，建议用户换机尝试，用户不认可，要求投诉，请尽快处理，谢谢。
31783|用户来电反映自己办理宽带续费后一直没有人联系自己，用户称自己在手机营业厅上办理宽带续费，但是一直收到我方发送的短信，用户要求我方尽快核实处理此问题，请尽快核实处理谢谢！
31784|用户来电称自己收到了一条短信，用户称自己没有接收到，我方建议用户通过手机营业厅查询短信详单，用户不认可，要求我方线上核实，请处理谢谢！
31785|用户来电反映自己通过手机营业厅申请了新装宽带，订单号码********，用户表示自己名下有一个手机号是联通的，自己不知道哪个号码是联通的，要求我方核实，请处理，谢谢！
31786|用户来电反映对202012 月份产生的25.00元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，我方按照快速流程核减费用，用户仍不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
31787|用户来电称号码无法使用，我方经系统查询为局方停机（疑似骚扰停机（标记）），按照知识库向用户正常解释，用户强烈不认可，称自己人在外地，近期不方便回北京，要求我方协助用户办理复机业务，请处理谢谢。
31788|用户来电对202012月产生的20元的流量费有疑义，我方经系统查询安上网日志向用户解释，用户不认可，我方按快速处理向用户核减费用，用户不认可要求核实原因，请处理，谢谢。
31789|********用户来电反映此号码无法查询大数据行程，请尽快处理，谢谢！
31790|********用户来电反映：针对本月产生的54.81元的手机上网流量费不满，称自己没有使用，已按移动上网日志解释无效，已按快速流程处理，用户拒绝承担套包，请核实处理并回复，谢谢！
31791|用户来电反映自己没有去过河北，但是行程卡显示用户去过河北，用户要求我方尽快处理，请处理，谢谢！
31792|********某某人用户来电对1月产生的41.58元的流量费有疑义，我方经系统查询安上网日志向用户解释，用户不认可，我方按快速处理向用户核减费用，用户不认可要求核实原因，请处理，谢谢。
31793|用户来电称自己的宽带是500m的，但是上网速度慢，我方建议用户免费更换千兆光猫，用户不认可，用户要求我方反馈核实请处理谢谢！
31794|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：一直信号不好;
31795|用户再次来电反映前期问题，详见工单：ts********，用户来电称之前我方人员告知用户办理停机保号后当月按照整月套餐费用收取，但现在用户来电要求我方将本月的套餐费用退回，烦请后台处理，谢谢。
31796|用户来电反映自己手机在所有位置信号正常，手机上网速度很慢，我方为用户一键体检显示正常，建议用户换机换卡重启手机尝试，用户不认可，要求我方核实原因并回复，请处理，谢谢
31797|用户来电反映自己在手机营业厅充值享6个月会员权益，我方查询到此业务为充值享6个月会员权益，用户称自己在手机营业厅充值时提示自己充值成功，用户要求我方核实原因，请处理，谢谢！
31798|用户来电反馈，针对于局方停机不认可，我方按知识库解释：经核查，您的号码由于呼叫频次异常，根据行业监管部门管理要求，我公司现已对该号码进行关停。”请机主本人务必携带身份证原件和手机号卡，至联通自有营业厅进行实名认证并签写承诺函后可复机一次，需要提示您，请规范呼叫行为，若仍出现呼叫频次异常被停机，将不允复机。”用户称自己不在北京，无法到营业厅办理复机业务，要求我方协助复机，请处理，谢谢
31799|您好，您反映的问题我们已经记录，由于周边基站出现故障，导致该地址周边信号覆盖较差，我公司已安排进行故障处理。”（如用户强烈不认可解答的时限，则解答为因该问题解决涉及到较多客观原因，非我公司可控，完成时间初步估计以“失效时间”字段内容为准）。; 投诉现象最近发生时间：以前信号很好，最近信号不好;
31800|用户来电反映对2 月份产生的60元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，我方按照快速流程核减费用，用户仍不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
31801|用户来电反映对202102 月份产生的26.00元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，我方按照快速流程核减费用，用户仍不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
31802|用户来电反映自己办理的是5g套餐，但是现在查询到是4g 套餐，我方经系统查询用户从2020年8月-2021年1月开始，在2020年8月-2021年1月期间，用户的套餐流量比实际使用流量快，用户称自己办理的是4g 套餐，我方经系统查询用户的套餐为4g 套餐，在下月生效，用户强烈不认可，称自己的套餐是4g的，我方已正常解释用户强烈不认可，要求我方记录反馈并核实处理，烦请尽快处理，谢谢！
31803|用户来电称自己办理的是今日头条app，当时办理时告知每月可以领取10元话费，现在找不到入口，我方已正常向用户解释，用户对此强烈不认可，要求我方为其上报反馈处理，烦请处理，谢谢！
31804|用户来电反映对202101 月份产生的242.20元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，我方按照快速流程核减费用，用户仍不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
31805|用户来电查询号码状态，我方经系统查询显示局方停机（疑似骚扰停机），我方按照知识库向用户正常解释，用户强烈不认可，称自己人在外地，近期不方便回北京，要求我方为其复机，请处理谢谢
31806|客户来电反映无法接收到短信，请提供下发的号码********以及时间2021.2. 10，为客户记录反映，客户的诉求要求尽快处理，谢谢* * *
31807|用户来电反映称昨天接到10010的电话办理了15元3g 流量，用户称自己是五星用户，现用户要求我方核实办理原因，请处理，谢谢
31808|********某某人用户再次来电反映，关于之前投诉的流量费的问题，见工单：ts********，称没有给其退费，现要求再次处理，请尽快处理并回复。
31809|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：一直信号不好;
31810|用户来电对202101月产生的55.9元的流量费有疑义，我方经系统查询安上网日志向用户解释，用户不认可，我方按快速处理向用户核减费用，用户不认可要求核实原因，请处理，谢谢。
31811|********用户来电反映：针对本月产生的流量费101.52元不认可，称自己没有使用，已按移动上网日志解释，用户不认可，因之前减免过流量费用，我方无法承诺，请核实处理并回复，谢谢！
31812|客户办理日期：办理渠道（选择手厅/短信）：客户诉求：客户态度（解释认可/解释不认可）：备注：解释认可的选择工单办结，对于不认可的选择工单提交。
31813|********用户来电反映，此号码办理的是北京联通宽带，每月需要缴费，但现在查询是套餐费用，用户称办理时告知用户每月有月租费用，用户称办理时告知用户每月有月租费用，用户称办理时告知用户每月有月租费用，用户称办理时告知用户每月有月租费用，用户称每月都有月租费用，用户称每月都有月租费用，用户称每月都有月租费用，用户称每月都有月租费用，用户称每月都有月租费用，用户称每月都有月租费用，用户称每月都有月
31814|用户来电针对202101月产生的iptv 点播增值业务-全家福166元/月（敞开用）业务不认可，用户称自己没有使用，我方建议用户可通过手厅查询上网详单，用户不认可，用户要求我方为其核实具体原因，请处理，谢谢
31815|用户来电反映称自己号码经常收到10010 发送的欠费提示欠费2元，我方经系统查询用户号码欠费为2021.1月，用户不认可，称自己号码欠费提示让用户充值，用户要求我方核实欠费提示原因并回复，请处理谢谢！
31816|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：以前信号很好，最近信号不好;
31817|********某某人用户来电反映，现使用腾讯大王卡，总流量达到40g 封顶，现使用的是腾讯专属免流服务，已按移动上网日志解释，用户不认可，称期间使用腾讯专属免流服务并未走定向流量，现要求核实并回复。
31818|用户来电反馈前期问题，详见工单ts********，用户称之前回复的时候告知用户可以屏蔽骚扰电话，用户称之前回复的时候还会说话，用户对此不认可，用户要求我方反馈核实处理，请处理，谢谢！
31819|用户来电称电视无法观看，我方查询到用户在2月10日报修，用户称当时没有提供姓名，用户要求我方核实处理，请处理，谢谢。
31820|用户来电要求将套餐内的副卡转到大王卡名下，我方经系统查询用户有副卡产品档位，我方向用户正常解释，用户强烈不认可，用户称自己办理时没有告知自己，用户要求我方为其办理，请处理谢谢。
31821|********，用户来电反馈此号本月产生流量费20元，按照快速流程为其核减此费，用户认可，请处理。
31822|用户来电称自己没有办理过49元20g大流量权益包（立即生效），我方查询到用户在2020-12-19 11: 13: 13 办理的，用户称自己没有办理过，用户要求我方把2020-12-19 11: 13 办理的49元20g大流量权益包（立即生效）退费，烦请尽快处理，谢谢
31823|********用户来电反映，称现在想办理销户，已挽留，无效，用户称不方便去营业厅，要求我方协助办理，请尽快处理并回复。
31824|用户来电称自己没有发送短信，但是产生了流量费用，我方查询用户在202101 月份产生了0.2元的短信费用，用户不认可，要求我方反馈核实请处理谢谢！
31825|用户来电反映自己办理了30元语音特惠包（400 分钟），但是在营业厅办理的时候没有告知用户，用户对此不认可，要求我方核实原因，请处理，谢谢
31826|用户来电反映自己收不到验证码，我方查询没有拦截记录，用户要求我方核实原因，请处理，谢谢。
31827|用户来电对202101月产生的349.10元的流量费有疑义，我方经系统查询安上网日志向用户解释，用户不认可，我方按快速处理向用户核减费用，用户不认可要求核实原因，请处理，谢谢。
31828|用户来电对202101月产生的61.00元的流量费有疑义，我方经系统查询安上网日志向用户解释，用户不认可，我方按快速处理向用户核减费用，用户不认可要求核实原因，请处理，谢谢。
31829|用户来电反映号码无法使用，经查询号码处于：疑似骚扰停机的状态，我方按照疑似骚扰停机解释口径向用户解释，用户不认可，称自己不在北京，无法到北京联通自有营业厅办理，用户要求我方协助复机，请尽快处理，谢谢！
31830|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：一直信号不好;
31831|用户来电反映自己号码在202008 月份办理了工商银行，但是一直没有收到短信，我方查询用户号码状态正常，用户表示自己办理的是蚂蚁大宝卡，但是一直没有收到短信，用户表示自己收到的短信是漏发的，要求我方核实原因，请处理，谢谢！
31832|用户来电反映手机在所有地方均无法连接网络，查询用户手机状态正常，建议用户换机尝试，用户不认可，要求投诉，请尽快处理，谢谢。
31833|用户来电反映手机在所有地方均无法连接网络，查询用户手机状态正常，已为用户一键体检，无效；建议用户换机尝试，用户不认可，要求投诉，请尽快处理，谢谢。
31834|用户来电反映对1 月份产生的74.83元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
31835|用户来电反映号码无法接收到短信，我方为用户一键体检用户不认可，烦请核实处理，谢谢
31836|非常感谢您向我们提供这些宝贵信息，我们已经对您反应的问题进行记录反馈，同时我公司也会持续优化网络，建议您留意以后的使用情况，谢谢！;投诉现象最近发生时间：以前信号很好，最近信号不好;
31837|用户来电称自己的手机号码当时办理的是一个合约的合约，但是现在手机号码里面的费用不对，我某某人常解释，用户不认可，要求我方记录反馈并回电，请处理，谢谢！
31838|客户来电反映无法接收到短信，请提供下发的号码* * * * * * 以及时间**:**:**，为客户记录反映，客户的诉求* * * *
31839|用户来电反映对202101 月份产生的40元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，我方按照快速流程核减费用，用户仍不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
31840|用户再次来电反映之前问题，详见工单流水号：ts********，用户称之前反馈的问题没有得到解决，要求我方再次上报反馈，请处理，谢谢
31841|* * * 用户来电称手机在所有地方均无法连接网络，查询用户手机状态正常，建议用户换机尝试，用户不认可，要求投诉，请尽快处理，谢谢。
31842|********某某人用户来电反映号码无法使用，经核实局方停机（疑似骚扰停机），已按口径解释，用户不认可，称现在不在北京，无法回到北京办理，用户愿意配合我方提供相关的信息，要求我方协调复机，请尽快处理并回复。
31843|********，用户来电反馈此号局方停机，疑似骚扰停机，按照口径解释不认可，称自己不在北京，无法回到北京办理，要求我方协助解决，请相关部门处理并回复。
31844|用户来电称自己通过积分兑换的积分，兑换的时候提示积分不足，用户称自己没有收到兑换的积分，用户要求我方核实兑换的积分原因，请处理，谢谢
31845|用户来电反映对202101 月份产生的40元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，我方按照快速流程核减费用，用户仍不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
31846|用户来电反馈，针对于本月产生的上网流量费30.78元不认可，我方向用户解释，用户强烈不认可，烦请后台处理，谢谢！
31847|用户再次来电反映前期问题，详见工单：ts********，用户称自己没有接到我方的回复，要求我方尽快回复，请处理，谢谢！
31848|用户来电反映对202012 月份产生的19元流量费用存在疑义，按移动上网日志向用户正常解释，用户不认可，我方按照快速流程核减费用，用户仍不认可，强烈要求我方查询具体原因，请处理并回复，谢谢！
31849|用户来电反映自己手机号码无法使用，我方查询为局方停机，停机原因为：为了进一步保护北京联通移动多卡客户的合法权益，防止实名办理，用户不认可，称自己现在不在北京，要求我方协助处理，请处理，谢谢
31850|用户来电称在2021-01-31 申请了一某某人腾讯大王卡，订单号：********，用户称订单号：********，用户要求我方尽快核实处理，请处理谢谢
31851|用户来电反映自己在2020年7 月份接到我方外呼电话，告知用户可以办理20元2g大流量权益包（立即生效），用户称自己没有办理过，要求我方核实处理，请处理，谢谢！
31852|用户来电反映自己没有去过缅甸，但是行程卡显示去过缅甸，用户对此不认可，用户称自己没有去过，要求我方核实处理，请尽快处理，谢谢！
31853|用户来电称对202101月产生的手机上网流量费24.00元不认可，称自己没有收到流量超出的短信，我方已向用户正常解释，建议用户下载手机营业厅查询上网详单，用户仍不认可，要求反馈至相关部门，核实并回复，谢谢。
31854|用户来电反映自己没有办理5g升级包29元10g，为什么会扣自己费用，我方查询在2020-11-15 15: 15: 15 办理的，用户称自己没有办理过，要求我方核实原因，请处理，谢谢！
